id_pedido,data_compra,regiao_destino,categoria,valor_venda,custo_produto,custo_frete,peso_kg,data_previsao_entrega,data_entrega_real,status_pedido,receita_liquida,lucro_bruto,margem_lucro_pct,custo_frete_por_kg,dias_prazo_prometido,dias_transito_real,cumpriram_sla,status_sla_detalhado
PED-11058,2026-06-25,Nordeste,Ferramentas,1385.38,787.99,120.09,40.25,2026-07-02,2026-07-02,Entregue,597.3900000000001,477.30000000000007,34.45,2.98,7,7.0,1,Entregue no Prazo
PED-11059,2026-04-11,Sudeste,Móveis,2343.59,1138.64,60.31,10.35,2026-04-15,,Cancelado,1204.95,1144.64,48.84,5.83,4,,0,Cancelado
PED-11060,2026-06-12,Nordeste,Móveis,372.46,205.73,54.42,8.53,2026-06-20,2026-06-18,Entregue,166.73,112.30999999999999,30.15,6.38,8,6.0,1,Entregue no Prazo
PED-11061,2026-06-14,Nordeste,Alimentos,910.07,425.43,77.53,26.21,2026-06-25,2026-06-25,Entregue,484.64000000000004,407.11,44.73,2.96,11,11.0,1,Entregue no Prazo
PED-11062,2026-03-07,Centro-Oeste,Eletrônicos,929.76,445.14,34.48,2.44,2026-03-14,2026-03-12,Entregue,484.62,450.14,48.41,14.13,7,5.0,1,Entregue no Prazo
PED-11063,2026-03-24,Centro-Oeste,Vestuário,1388.43,621.98,75.72,20.21,2026-04-02,2026-04-04,Entregue,766.45,690.73,49.75,3.75,9,11.0,0,Entregue com Atraso
PED-11064,2026-05-21,Nordeste,Alimentos,1129.94,729.9,91.57,27.92,2026-06-01,2026-05-31,Entregue,400.0400000000001,308.4700000000001,27.3,3.28,11,10.0,1,Entregue no Prazo
PED-11065,2026-05-09,Sudeste,Eletrônicos,427.43,255.58,88.89,16.29,2026-05-15,2026-05-15,Entregue,171.85,82.96,19.41,5.46,6,6.0,1,Entregue no Prazo
PED-11066,2026-02-20,Sul,Eletrônicos,2841.17,1801.93,77.82,11.14,2026-02-25,2026-02-26,Entregue,1039.24,961.4200000000001,33.84,6.99,5,6.0,0,Entregue com Atraso
PED-11067,2026-01-10,Centro-Oeste,Móveis,801.77,476.49,73.14,21.38,2026-01-21,,Cancelado,325.28,252.14,31.45,3.42,11,,0,Cancelado
PED-11068,2026-02-20,Norte,Alimentos,2220.44,1416.43,29.39,7.07,2026-03-03,2026-03-03,Entregue,804.01,774.62,34.89,4.16,11,11.0,1,Entregue no Prazo
PED-11069,2026-03-29,Nordeste,Móveis,692.27,303.01,44.71,7.35,2026-04-02,,Em Transito,389.26,344.55,49.77,6.08,4,,0,Em Trânsito
PED-11070,2026-01-19,Sudeste,Vestuário,113.33,55.93,112.47,32.07,2026-01-28,,Em Transito,57.4,-55.07,-48.59,3.51,9,,0,Em Trânsito
PED-11071,2026-03-21,Sudeste,Ferramentas,3262.02,2128.22,85.86,32.55,2026-03-24,2026-03-24,Entregue,1133.8000000000002,1047.9400000000003,32.13,2.64,3,3.0,1,Entregue no Prazo
PED-11072,2026-03-03,Nordeste,Eletrônicos,731.04,418.63,228.75,46.3,2026-03-11,2026-03-13,Entregue,312.40999999999997,83.65999999999997,11.44,4.94,8,10.0,0,Entregue com Atraso
PED-11073,2026-01-11,Centro-Oeste,Alimentos,971.4,527.52,139.81,41.22,2026-01-14,2026-01-14,Entregue,443.88,304.07,31.3,3.39,3,3.0,1,Entregue no Prazo
PED-11074,2026-06-08,Sudeste,Alimentos,1426.93,834.21,100.99,18.58,2026-06-21,2026-06-21,Entregue,592.72,491.73,34.46,5.44,13,13.0,1,Entregue no Prazo
PED-11075,2026-05-28,Nordeste,Alimentos,2282.53,935.64,12.01,0.56,2026-06-07,2026-06-07,Entregue,1346.8900000000003,1334.8800000000003,58.48,21.45,10,10.0,1,Entregue no Prazo
PED-11076,2026-02-14,Nordeste,Alimentos,2027.36,1373.99,97.24,32.44,2026-02-18,,Em Transito,653.3699999999999,556.1299999999999,27.43,3.0,4,,0,Em Trânsito
PED-11077,2026-06-01,Norte,Móveis,2381.55,1352.64,76.45,39.59,2026-06-09,2026-06-09,Entregue,1028.91,952.46,39.99,1.93,8,8.0,1,Entregue no Prazo
PED-11078,2026-05-22,Sudeste,Vestuário,1062.22,704.61,112.12,38.36,2026-06-01,2026-06-01,Entregue,357.61,245.49,23.11,2.92,10,10.0,1,Entregue no Prazo
PED-11079,2026-04-03,Sudeste,Ferramentas,2390.88,1098.66,98.41,24.95,2026-04-08,2026-04-07,Entregue,1292.22,1193.81,49.93,3.94,5,4.0,1,Entregue no Prazo
PED-11080,2026-07-12,Sudeste,Alimentos,610.86,426.78,28.8,6.38,2026-07-26,2026-07-28,Entregue,184.08000000000004,155.28000000000003,25.42,4.51,14,16.0,0,Entregue com Atraso
PED-11081,2026-03-21,Sul,Móveis,1460.16,944.73,155.61,34.19,2026-04-03,2026-04-03,Entregue,515.4300000000001,359.82000000000005,24.64,4.55,13,13.0,1,Entregue no Prazo
PED-11082,2026-07-04,Sudeste,Alimentos,2278.53,1576.44,26.87,3.26,2026-07-12,,Cancelado,702.0900000000001,675.2200000000001,29.63,8.24,8,,0,Cancelado
PED-11083,2026-04-19,Centro-Oeste,Ferramentas,1314.4,746.41,107.03,33.44,2026-04-30,2026-04-30,Entregue,567.9900000000001,460.96000000000015,35.07,3.2,11,11.0,1,Entregue no Prazo
PED-11084,2026-03-18,Centro-Oeste,Vestuário,1036.91,575.54,40.12,13.54,2026-03-25,2026-03-27,Entregue,461.3700000000001,421.2500000000001,40.63,2.96,7,9.0,0,Entregue com Atraso
PED-11085,2026-02-02,Sudeste,Eletrônicos,2886.85,1642.04,119.52,48.24,2026-02-11,2026-02-11,Entregue,1244.81,1125.29,38.98,2.48,9,9.0,1,Entregue no Prazo
PED-11086,2026-02-17,Centro-Oeste,Alimentos,340.73,219.28,155.44,36.09,2026-02-22,,Cancelado,121.45000000000002,-33.98999999999998,-9.98,4.31,5,,0,Cancelado
PED-11087,2026-01-28,Nordeste,Ferramentas,2612.42,1369.67,119.57,23.94,2026-02-10,,Cancelado,1242.75,1123.18,42.99,4.99,13,,0,Cancelado
PED-11088,2026-07-14,Sudeste,Eletrônicos,50.83,22.9,26.99,2.01,2026-07-23,2026-07-24,Entregue,27.93,0.9400000000000013,1.85,13.43,9,10.0,0,Entregue com Atraso
PED-11089,2026-07-05,Sudeste,Alimentos,781.5,319.53,54.76,21.98,2026-07-19,,Cancelado,461.97,407.21000000000004,52.11,2.49,14,,0,Cancelado
PED-11090,2026-07-04,Sudeste,Vestuário,366.88,195.73,210.47,49.98,2026-07-14,,Em Transito,171.15,-39.31999999999999,-10.72,4.21,10,,0,Em Trânsito
PED-11091,2026-05-08,Sudeste,Alimentos,1097.11,474.59,98.38,23.9,2026-05-22,,Cancelado,622.52,524.14,47.77,4.12,14,,0,Cancelado
PED-11092,2026-02-01,Norte,Ferramentas,1048.27,499.03,67.86,16.88,2026-02-08,2026-02-07,Entregue,549.24,481.38,45.92,4.02,7,6.0,1,Entregue no Prazo
PED-11093,2026-06-03,Sul,Móveis,917.01,412.53,76.99,17.8,2026-06-14,2026-06-16,Entregue,504.48,427.49,46.62,4.33,11,13.0,0,Entregue com Atraso
PED-11094,2026-03-23,Nordeste,Vestuário,1720.72,972.2,102.77,24.84,2026-04-05,,Cancelado,748.52,645.75,37.53,4.14,13,,0,Cancelado
PED-11095,2026-03-02,Centro-Oeste,Móveis,279.87,193.9,212.26,47.87,2026-03-10,2026-03-10,Entregue,85.97,-126.28999999999999,-45.12,4.43,8,8.0,1,Entregue no Prazo
PED-11096,2026-06-11,Centro-Oeste,Vestuário,1270.97,738.43,67.39,15.94,2026-06-19,2026-06-19,Entregue,532.5400000000001,465.1500000000001,36.6,4.23,8,8.0,1,Entregue no Prazo
PED-11097,2026-06-24,Nordeste,Vestuário,1171.71,634.29,103.85,41.03,2026-07-07,2026-07-05,Entregue,537.4200000000001,433.57000000000005,37.0,2.53,13,11.0,1,Entregue no Prazo
PED-11098,2026-02-26,Centro-Oeste,Ferramentas,799.13,409.23,80.21,16.98,2026-03-04,2026-03-04,Entregue,389.9,309.69,38.75,4.72,6,6.0,1,Entregue no Prazo
PED-11099,2026-03-22,Sul,Alimentos,236.2,148.54,116.58,35.32,2026-03-24,2026-03-23,Entregue,87.66,-28.92,-12.24,3.3,2,1.0,1,Entregue no Prazo
PED-11100,2026-02-25,Centro-Oeste,Ferramentas,3382.89,1966.25,82.03,37.59,2026-03-05,,Em Transito,1416.6399999999999,1334.61,39.45,2.18,8,,0,Em Trânsito
PED-11101,2026-05-24,Nordeste,Ferramentas,3130.15,1866.1,178.03,33.78,2026-06-03,,Cancelado,1264.0500000000002,1086.0200000000002,34.7,5.27,10,,0,Cancelado
PED-11102,2026-04-19,Nordeste,Móveis,1239.51,828.11,77.11,14.93,2026-05-03,,Cancelado,411.4,334.28999999999996,26.97,5.16,14,,0,Cancelado
PED-11103,2026-06-23,Sudeste,Vestuário,2186.76,1026.99,30.0,0.55,2026-07-06,2026-07-06,Entregue,1159.7700000000002,1129.7700000000002,51.66,54.55,13,13.0,1,Entregue no Prazo
PED-11104,2026-06-28,Centro-Oeste,Ferramentas,1816.51,801.22,57.75,17.38,2026-07-05,2026-07-05,Entregue,1015.29,957.54,52.71,3.32,7,7.0,1,Entregue no Prazo
PED-11105,2026-07-02,Centro-Oeste,Móveis,843.37,374.83,143.51,32.86,2026-07-09,,Em Transito,468.54,325.03000000000003,38.54,4.37,7,,0,Em Trânsito
PED-11106,2026-02-16,Sul,Ferramentas,2835.43,1674.83,70.33,15.53,2026-02-23,2026-02-25,Entregue,1160.6,1090.27,38.45,4.53,7,9.0,0,Entregue com Atraso
PED-11107,2026-01-07,Sul,Eletrônicos,3185.44,1294.41,42.11,17.73,2026-01-16,2026-01-15,Entregue,1891.03,1848.92,58.04,2.38,9,8.0,1,Entregue no Prazo
PED-11108,2026-02-09,Norte,Alimentos,1729.48,1199.52,120.74,48.29,2026-02-20,2026-02-18,Entregue,529.96,409.22,23.66,2.5,11,9.0,1,Entregue no Prazo
PED-11109,2026-04-26,Sudeste,Ferramentas,1457.58,675.42,73.3,24.38,2026-05-01,2026-05-01,Entregue,782.16,708.86,48.63,3.01,5,5.0,1,Entregue no Prazo
PED-11110,2026-03-22,Centro-Oeste,Vestuário,1032.75,420.61,145.94,31.44,2026-03-25,2026-03-24,Entregue,612.14,466.2,45.14,4.64,3,2.0,1,Entregue no Prazo
PED-11111,2026-01-21,Norte,Vestuário,3466.79,2097.08,89.39,32.35,2026-02-02,,Cancelado,1369.71,1280.32,36.93,2.76,12,,0,Cancelado
PED-11112,2026-02-25,Nordeste,Alimentos,1550.07,713.39,30.61,5.82,2026-03-05,,Em Transito,836.68,806.0699999999999,52.0,5.26,8,,0,Em Trânsito
PED-11113,2026-07-04,Norte,Móveis,1043.53,703.87,102.35,43.46,2026-07-18,,Cancelado,339.65999999999997,237.30999999999997,22.74,2.36,14,,0,Cancelado
PED-11114,2026-06-27,Sul,Eletrônicos,2965.53,1613.47,48.34,9.28,2026-07-03,,Em Transito,1352.0600000000002,1303.7200000000003,43.96,5.21,6,,0,Em Trânsito
PED-11115,2026-05-24,Norte,Vestuário,3159.83,2054.44,102.94,27.9,2026-06-01,2026-06-01,Entregue,1105.3899999999999,1002.4499999999998,31.72,3.69,8,8.0,1,Entregue no Prazo
PED-11116,2026-05-07,Nordeste,Alimentos,1445.89,771.59,115.0,43.75,2026-05-17,2026-05-17,Entregue,674.3000000000001,559.3000000000001,38.68,2.63,10,10.0,1,Entregue no Prazo
PED-11117,2026-04-04,Sul,Ferramentas,1920.37,1165.45,85.62,23.73,2026-04-11,2026-04-11,Entregue,754.9199999999998,669.2999999999998,34.85,3.61,7,7.0,1,Entregue no Prazo
PED-11118,2026-01-17,Norte,Vestuário,2979.51,1973.66,46.34,8.94,2026-01-27,,Cancelado,1005.8500000000001,959.5100000000001,32.2,5.18,10,,0,Cancelado
PED-11119,2026-01-08,Norte,Ferramentas,3256.02,2003.2,130.63,38.25,2026-01-12,2026-01-11,Entregue,1252.82,1122.19,34.47,3.42,4,3.0,1,Entregue no Prazo
PED-11120,2026-04-26,Sul,Móveis,1524.55,1049.79,152.44,36.28,2026-05-04,,Cancelado,474.76,322.32,21.14,4.2,8,,0,Cancelado
PED-11121,2026-06-15,Sudeste,Ferramentas,3418.89,2085.74,88.96188596491228,25.36,2026-06-20,2026-06-19,Entregue,1333.15,1244.188114035088,36.39,3.51,5,4.0,1,Entregue no Prazo
PED-11122,2026-04-11,Centro-Oeste,Ferramentas,3044.48,1794.09,65.0,23.91,2026-04-13,2026-04-12,Entregue,1250.39,1185.39,38.94,2.72,2,1.0,1,Entregue no Prazo
PED-11123,2026-06-29,Centro-Oeste,Ferramentas,2082.51,1237.64,56.98,22.86,2026-07-12,,Cancelado,844.8700000000001,787.8900000000001,37.83,2.49,13,,0,Cancelado
PED-11124,2026-04-30,Nordeste,Eletrônicos,997.27,562.29,60.99,11.09,2026-05-13,2026-05-13,Entregue,434.98,373.99,37.5,5.5,13,13.0,1,Entregue no Prazo
PED-11125,2026-01-09,Norte,Móveis,2766.27,1923.25,14.18,1.49,2026-01-12,,Cancelado,843.02,828.84,29.96,9.52,3,,0,Cancelado
PED-11126,2026-04-16,Sudeste,Alimentos,2348.63,1105.48,182.33,44.78,2026-04-28,2026-04-26,Entregue,1243.15,1060.8200000000002,45.17,4.07,12,10.0,1,Entregue no Prazo
PED-11127,2026-02-14,Nordeste,Vestuário,2889.65,1192.25,117.48,23.82,2026-02-24,2026-02-24,Entregue,1697.4,1579.92,54.68,4.93,10,10.0,1,Entregue no Prazo
PED-11128,2026-06-04,Norte,Móveis,2065.73,856.39,128.83,30.38,2026-06-11,,Em Transito,1209.3400000000001,1080.5100000000002,52.31,4.24,7,,0,Em Trânsito
PED-11129,2026-07-02,Nordeste,Móveis,2909.81,1259.07,32.51,5.85,2026-07-08,,Em Transito,1650.74,1618.23,55.61,5.56,6,,0,Em Trânsito
PED-11130,2026-01-11,Sul,Ferramentas,2040.79,1033.06,141.96,41.14,2026-01-19,,Em Transito,1007.73,865.77,42.42,3.45,8,,0,Em Trânsito
PED-11131,2026-04-12,Sul,Vestuário,1319.55,558.55,107.22,35.82,2026-04-22,2026-04-22,Entregue,761.0,653.78,49.55,2.99,10,10.0,1,Entregue no Prazo
PED-11132,2026-03-31,Norte,Alimentos,1076.54,725.38,43.92,10.04,2026-04-06,2026-04-10,Entregue,351.15999999999997,307.23999999999995,28.54,4.37,6,10.0,0,Entregue com Atraso
PED-11133,2026-02-02,Centro-Oeste,Ferramentas,923.7,634.29,22.56,1.92,2026-02-13,,Em Transito,289.4100000000001,266.8500000000001,28.89,11.75,11,,0,Em Trânsito
PED-11134,2026-06-09,Nordeste,Alimentos,3060.01,1877.68,84.13,29.21,2026-06-18,2026-06-18,Entregue,1182.3300000000002,1098.2000000000003,35.89,2.88,9,9.0,1,Entregue no Prazo
PED-11135,2026-02-19,Norte,Alimentos,1039.5,541.3,175.12,37.11,2026-03-01,2026-03-01,Entregue,498.20000000000005,323.08000000000004,31.08,4.72,10,10.0,1,Entregue no Prazo
PED-11136,2026-03-29,Sudeste,Móveis,1883.19,866.97,50.78,14.59,2026-04-07,2026-04-13,Entregue,1016.22,965.44,51.27,3.48,9,15.0,0,Entregue com Atraso
PED-11137,2026-01-26,Norte,Vestuário,3353.94,2214.65,18.31,0.61,2026-02-02,2026-02-08,Entregue,1139.29,1120.98,33.42,30.02,7,13.0,0,Entregue com Atraso
PED-11138,2026-05-24,Norte,Ferramentas,1309.34,879.02,71.98,25.41,2026-06-06,2026-06-06,Entregue,430.31999999999994,358.3399999999999,27.37,2.83,13,13.0,1,Entregue no Prazo
PED-11139,2026-06-03,Sul,Alimentos,221.2,145.22,78.03,33.08,2026-06-10,2026-06-10,Entregue,75.97999999999999,-2.0500000000000114,-0.93,2.36,7,7.0,1,Entregue no Prazo
PED-11140,2026-03-26,Centro-Oeste,Ferramentas,3045.72,2034.45,173.54,44.38,2026-04-05,,Cancelado,1011.2699999999998,837.7299999999998,27.51,3.91,10,,0,Cancelado
PED-11141,2026-03-15,Sul,Eletrônicos,1429.87,753.54,86.77,31.5,2026-03-24,2026-03-25,Entregue,676.3299999999999,589.56,41.23,2.75,9,10.0,0,Entregue com Atraso
PED-11142,2026-07-06,Nordeste,Móveis,1414.15,912.61,82.0,28.61,2026-07-18,2026-07-22,Entregue,501.5400000000001,419.5400000000001,29.67,2.87,12,16.0,0,Entregue com Atraso
PED-11143,2026-01-20,Centro-Oeste,Ferramentas,299.86,146.51,48.95,10.08,2026-02-03,2026-02-05,Entregue,153.35000000000002,104.40000000000002,34.82,4.86,14,16.0,0,Entregue com Atraso
PED-11144,2026-06-12,Sul,Alimentos,2622.8,1210.64,83.04,15.0,2026-06-26,,Em Transito,1412.16,1329.1200000000001,50.68,5.54,14,,0,Em Trânsito
PED-11145,2026-01-04,Centro-Oeste,Alimentos,576.99,245.15,153.56,32.27,2026-01-16,,Cancelado,331.84000000000003,178.28000000000003,30.9,4.76,12,,0,Cancelado
PED-11146,2026-06-01,Sul,Móveis,1623.01,816.91,169.28,34.84,2026-06-08,2026-06-09,Entregue,806.1,636.82,39.24,4.86,7,8.0,0,Entregue com Atraso
PED-11147,2026-01-27,Sul,Eletrônicos,2385.93,1295.07,243.22,49.69,2026-01-30,,Em Transito,1090.86,847.6399999999999,35.53,4.89,3,,0,Em Trânsito
PED-11148,2026-03-30,Sudeste,Móveis,1634.1,777.07,77.95,18.83,2026-04-09,,Cancelado,857.0299999999999,779.0799999999998,47.68,4.14,10,,0,Cancelado
PED-11149,2026-05-22,Centro-Oeste,Eletrônicos,107.99,60.05,76.61,34.95,2026-05-31,2026-06-02,Entregue,47.94,-28.67,-26.55,2.19,9,11.0,0,Entregue com Atraso
PED-11150,2026-06-24,Nordeste,Vestuário,768.84,414.04,165.68,45.56,2026-07-01,,Em Transito,354.8,189.12,24.6,3.64,7,,0,Em Trânsito
PED-11151,2026-05-27,Nordeste,Vestuário,920.55,482.75,35.75,4.58,2026-05-29,2026-06-02,Entregue,437.79999999999995,402.04999999999995,43.67,7.81,2,6.0,0,Entregue com Atraso
PED-11152,2026-02-11,Centro-Oeste,Móveis,537.02,218.93,146.58,39.94,2026-02-17,2026-02-16,Entregue,318.09,171.50999999999996,31.94,3.67,6,5.0,1,Entregue no Prazo
PED-11153,2026-02-28,Nordeste,Alimentos,140.9,87.6,87.03,16.24,2026-03-13,2026-03-17,Entregue,53.30000000000001,-33.72999999999999,-23.94,5.36,13,17.0,0,Entregue com Atraso
PED-11154,2026-04-27,Nordeste,Móveis,626.61,381.95,152.36,39.12,2026-04-29,2026-04-29,Entregue,244.66000000000003,92.30000000000001,14.73,3.89,2,2.0,1,Entregue no Prazo
PED-11155,2026-06-05,Centro-Oeste,Móveis,3297.34,1911.59,161.13,49.61,2026-06-10,2026-06-10,Entregue,1385.7500000000002,1224.6200000000003,37.14,3.25,5,5.0,1,Entregue no Prazo
PED-11156,2026-05-11,Norte,Vestuário,3127.79,1280.0,116.3,37.55,2026-05-18,2026-05-18,Entregue,1847.79,1731.49,55.36,3.1,7,7.0,1,Entregue no Prazo
PED-11157,2026-01-21,Nordeste,Eletrônicos,361.6,205.68,105.56,24.21,2026-01-28,,Em Transito,155.92000000000002,50.360000000000014,13.93,4.36,7,,0,Em Trânsito
PED-11158,2026-05-09,Sudeste,Vestuário,2322.81,1363.35,86.97,24.98,2026-05-13,,Cancelado,959.46,872.49,37.56,3.48,4,,0,Cancelado
PED-11159,2026-05-27,Sul,Vestuário,2637.46,1458.43,39.71,5.69,2026-05-30,2026-05-29,Entregue,1179.03,1139.32,43.2,6.98,3,2.0,1,Entregue no Prazo
PED-11160,2026-07-05,Centro-Oeste,Eletrônicos,2482.64,1626.35,60.15,21.99,2026-07-12,2026-07-13,Entregue,856.29,796.14,32.07,2.74,7,8.0,0,Entregue com Atraso
PED-11161,2026-02-25,Sul,Alimentos,3161.34,1385.34,204.02,41.27,2026-02-27,,Em Transito,1776.0000000000002,1571.9800000000002,49.73,4.94,2,,0,Em Trânsito
PED-11162,2026-05-25,Norte,Ferramentas,1696.2,760.43,87.39,16.39,2026-05-29,,Em Transito,935.7700000000001,848.3800000000001,50.02,5.33,4,,0,Em Trânsito
PED-11163,2026-03-09,Sul,Ferramentas,1461.55,696.0,111.95,43.06,2026-03-21,,Em Transito,765.55,653.5999999999999,44.72,2.6,12,,0,Em Trânsito
PED-11164,2026-02-27,Norte,Ferramentas,776.68,531.76,91.45,17.11,2026-03-02,2026-03-03,Entregue,244.91999999999996,153.46999999999997,19.76,5.34,3,4.0,0,Entregue com Atraso
PED-11165,2026-06-06,Sul,Vestuário,3260.15,1885.14,178.22,40.15,2026-06-16,,Em Transito,1375.01,1196.79,36.71,4.44,10,,0,Em Trânsito
PED-11166,2026-03-30,Sul,Alimentos,72.41,31.35,136.36,28.86,2026-04-04,2026-04-02,Entregue,41.059999999999995,-95.30000000000001,-131.61,4.72,5,3.0,1,Entregue no Prazo
PED-11167,2026-03-05,Norte,Móveis,2047.94,1198.43,108.9,20.56,2026-03-11,2026-03-11,Entregue,849.51,740.61,36.16,5.3,6,6.0,1,Entregue no Prazo
PED-11168,2026-06-04,Nordeste,Alimentos,966.13,552.2,104.94,44.77,2026-06-13,2026-06-14,Entregue,413.92999999999995,308.98999999999995,31.98,2.34,9,10.0,0,Entregue com Atraso
PED-11169,2026-05-27,Nordeste,Móveis,3443.57,1782.85,77.11,18.43,2026-06-07,2026-06-09,Entregue,1660.7200000000003,1583.6100000000004,45.99,4.18,11,13.0,0,Entregue com Atraso
PED-11170,2026-07-07,Norte,Móveis,997.54,617.67,191.82,41.71,2026-07-18,2026-07-16,Entregue,379.87,188.05,18.85,4.6,11,9.0,1,Entregue no Prazo
PED-11171,2026-01-27,Nordeste,Móveis,896.25,547.95,25.07,5.41,2026-02-06,2026-02-10,Entregue,348.29999999999995,323.22999999999996,36.06,4.63,10,14.0,0,Entregue com Atraso
PED-11172,2026-02-12,Norte,Vestuário,2483.23,1416.05,222.45,47.56,2026-02-19,2026-02-25,Entregue,1067.18,844.73,34.02,4.68,7,13.0,0,Entregue com Atraso
PED-11173,2026-03-27,Nordeste,Eletrônicos,408.84,211.09,50.58,11.69,2026-04-10,2026-04-14,Entregue,197.74999999999997,147.16999999999996,36.0,4.33,14,18.0,0,Entregue com Atraso
PED-11174,2026-04-16,Sudeste,Móveis,825.0,530.75,95.16,43.99,2026-04-25,,Em Transito,294.25,199.09,24.13,2.16,9,,0,Em Trânsito
PED-11175,2026-04-20,Nordeste,Alimentos,686.07,365.62,51.31,8.7,2026-04-28,,Cancelado,320.45000000000005,269.14000000000004,39.23,5.9,8,,0,Cancelado
PED-11176,2026-06-26,Sudeste,Vestuário,2636.65,1162.43,162.75,44.95,2026-07-05,2026-07-05,Entregue,1474.22,1311.47,49.74,3.62,9,9.0,1,Entregue no Prazo
PED-11177,2026-03-23,Sudeste,Eletrônicos,377.3,263.75,71.91,13.76,2026-04-01,2026-04-05,Entregue,113.55000000000001,41.640000000000015,11.04,5.23,9,13.0,0,Entregue com Atraso
PED-11178,2026-03-12,Nordeste,Ferramentas,2133.38,946.36,132.95,40.03,2026-03-22,2026-03-26,Entregue,1187.02,1054.07,49.41,3.32,10,14.0,0,Entregue com Atraso
PED-11179,2026-06-14,Centro-Oeste,Vestuário,2731.21,1280.11,101.02744680851065,26.57,2026-06-28,2026-06-29,Entregue,1451.1000000000001,1350.0725531914895,49.43,3.8,14,15.0,0,Entregue com Atraso
PED-11180,2026-06-18,Centro-Oeste,Eletrônicos,952.15,587.28,63.69,16.41,2026-06-23,,Cancelado,364.87,301.18,31.63,3.88,5,,0,Cancelado
PED-11181,2026-01-26,Centro-Oeste,Ferramentas,2639.31,1324.21,121.17,35.64,2026-02-04,,Cancelado,1315.1,1193.9299999999998,45.24,3.4,9,,0,Cancelado
PED-11182,2026-06-22,Nordeste,Vestuário,948.79,563.33,40.25,6.32,2026-06-29,2026-06-28,Entregue,385.4599999999999,345.2099999999999,36.38,6.37,7,6.0,1,Entregue no Prazo
PED-11183,2026-04-28,Centro-Oeste,Ferramentas,57.54,38.36,67.9,13.87,2026-05-12,,Em Transito,19.18,-48.720000000000006,-84.67,4.9,14,,0,Em Trânsito
PED-11184,2026-04-05,Sudeste,Ferramentas,3213.58,1966.81,79.67,36.26,2026-04-16,2026-04-22,Entregue,1246.77,1167.1,36.32,2.2,11,17.0,0,Entregue com Atraso
PED-11185,2026-05-30,Centro-Oeste,Eletrônicos,1219.33,787.44,39.54,6.97,2026-06-05,2026-06-03,Entregue,431.8899999999999,392.34999999999985,32.18,5.67,6,4.0,1,Entregue no Prazo
PED-11186,2026-03-01,Centro-Oeste,Eletrônicos,2274.54,1190.14,103.4,26.52,2026-03-13,2026-03-15,Entregue,1084.3999999999999,980.9999999999999,43.13,3.9,12,14.0,0,Entregue com Atraso
PED-11187,2026-04-18,Sul,Móveis,2729.24,1354.72,87.16,18.14,2026-04-22,,Cancelado,1374.5199999999998,1287.3599999999997,47.17,4.8,4,,0,Cancelado
PED-11188,2026-04-27,Norte,Móveis,1754.45,730.84,161.14,47.75,2026-05-08,2026-05-09,Entregue,1023.61,862.47,49.16,3.37,11,12.0,0,Entregue com Atraso
PED-11189,2026-02-14,Nordeste,Ferramentas,3393.88,1560.83,36.82,3.46,2026-02-20,,Cancelado,1833.0500000000002,1796.2300000000002,52.93,10.64,6,,0,Cancelado
PED-11190,2026-01-09,Centro-Oeste,Alimentos,182.57,95.03,102.66,40.05,2026-01-11,2026-01-11,Entregue,87.53999999999999,-15.120000000000005,-8.28,2.56,2,2.0,1,Entregue no Prazo
PED-11191,2026-01-07,Sudeste,Móveis,3285.5,1367.06,64.87,25.3,2026-01-17,,Cancelado,1918.44,1853.5700000000002,56.42,2.56,10,,0,Cancelado
PED-11192,2026-06-06,Sul,Ferramentas,2495.11,1098.67,114.92,40.8,2026-06-13,2026-06-17,Entregue,1396.44,1281.52,51.36,2.82,7,11.0,0,Entregue com Atraso
PED-11193,2026-01-17,Sudeste,Alimentos,2867.85,1316.02,57.56,10.65,2026-01-26,2026-01-25,Entregue,1551.83,1494.27,52.1,5.4,9,8.0,1,Entregue no Prazo
PED-11194,2026-03-17,Sudeste,Móveis,2601.57,1233.89,91.56,41.76,2026-03-21,,Em Transito,1367.68,1276.1200000000001,49.05,2.19,4,,0,Em Trânsito
PED-11195,2026-06-29,Norte,Vestuário,2446.17,1019.18,52.47,14.58,2026-07-02,,Cancelado,1426.9900000000002,1374.5200000000002,56.19,3.6,3,,0,Cancelado
PED-11196,2026-06-07,Sudeste,Vestuário,1294.72,755.68,31.45,8.07,2026-06-09,2026-06-08,Entregue,539.0400000000001,507.5900000000001,39.2,3.9,2,1.0,1,Entregue no Prazo
PED-11197,2026-03-20,Nordeste,Móveis,2775.04,1656.34,110.88,30.63,2026-03-26,2026-03-28,Entregue,1118.7,1007.82,36.32,3.62,6,8.0,0,Entregue com Atraso
PED-11198,2026-03-16,Sul,Ferramentas,2297.05,1058.34,86.52,44.56,2026-03-19,2026-03-18,Entregue,1238.7100000000003,1152.1900000000003,50.16,1.94,3,2.0,1,Entregue no Prazo
PED-11199,2026-06-21,Sudeste,Móveis,84.75,46.13,79.58,21.02,2026-06-24,2026-06-26,Entregue,38.62,-40.96,-48.33,3.79,3,5.0,0,Entregue com Atraso
PED-11200,2026-04-25,Norte,Ferramentas,160.46,78.47,123.56,29.44,2026-05-09,2026-05-09,Entregue,81.99000000000001,-41.56999999999999,-25.91,4.2,14,14.0,1,Entregue no Prazo
